,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,logNumVotes,FilmRating
88869,tt0202463,movie,Aesop's Fables,Manga Isoppu monogatari,0,1983,\N,61,"Adventure,Animation,Family",0.72,59,0.27490112127020766,1.9792880731454952
73056,tt0144608,movie,Sinbad: Beyond the Veil of Mists,Sinbad: Beyond the Veil of Mists,0,2000,\N,82,"Action,Adventure,Animation",0.45,681,0.4398082463514535,1.9791371085815408
28154,tt0056482,movie,Arabian Nights: The Adventures of Sinbad,Arabian naito: Shindobaddo no bôken,0,1962,\N,81,"Action,Adventure,Animation",0.6,133,0.3296995986536493,1.9781975919218955
207659,tt20247162,movie,Pastacolypse,Pastacolypse,0,2023,\N,70,"Animation,Comedy,Horror",0.75,50,0.26374239977473785,1.9780679983105336
273141,tt6728412,movie,Yuuki Yuuna wa yuusha de aru: Washio Sumi no shou dai-1-shou 'Tomodachi',Yuuki Yuuna wa yuusha de aru: Washio Sumi no shou dai-1-shou 'Tomodachi',0,2017,\N,48,Animation,0.75,50,0.26374239977473785,1.9780679983105336
112960,tt0312767,movie,The History of the Wonderful World,Verdenshistorien 1. del: En plads på jorden,0,1993,\N,52,"Animation,History",0.78,43,0.2535741592443614,1.977878442106019
240989,tt3653650,movie,The Dark Stranger,The Dark Stranger,0,2015,\N,90,"Animation,Drama,Horror",0.45,678,0.439510592811097,1.9777976676499365
222736,tt2439190,movie,A Mouse Tale,Rodencia y el Diente de la Princesa,0,2012,\N,87,"Adventure,Animation",0.48,451,0.4120254558904267,1.977722188274048
162760,tt12064860,movie,Super Mario Bros. Z 4K,Super Mario Bros. Z 4K,0,2020,\N,200,"Action,Adventure,Animation",0.89,27,0.22220010544413935,1.9775809384528404
187663,tt15437042,movie,Curious George: Cape Ahoy,Curious George: Cape Ahoy,0,2021,\N,88,"Adventure,Animation,Comedy",0.65,91,0.3041150089466915,1.976747558153495
72459,tt0142307,movie,General Chaos: Uncensored Animation,General Chaos: Uncensored Animation,0,1998,\N,81,Animation,0.63,105,0.3137626413504918,1.9767046405080984
254287,tt4872166,movie,VeggieTales: Veggies in Space,VeggieTales: Veggies in Space,0,2014,\N,50,"Adventure,Animation,Comedy",0.6900000000000001,70,0.2864268254595863,1.9763450956711457
185340,tt1515854,movie,Laura's Star and the Mysterious Dragon Nian,Lauras Stern und der geheimnisvolle Drache Nian,0,2009,\N,75,"Animation,Family",0.62,113,0.3187130050725764,1.9760206314499738
127272,tt0400352,movie,The Ideon: A Contact,Densetsu-kyoshin ideon: Sesshoku-hen,0,1982,\N,85,"Animation,Sci-Fi",0.61,122,0.32387949588952497,1.9756649249261025
282727,tt7973568,movie,Amazing Trains,Amazing Trains,0,2017,\N,62,Animation,0.8699999999999999,29,0.22701775570333171,1.9750544746189858
85908,tt0192803,movie,Willy McBean and His Magic Machine,Willy McBean and His Magic Machine,0,1965,\N,94,"Adventure,Animation,Family",0.5900000000000001,143,0.33458713066813045,1.97406407094197
280495,tt7659018,movie,Dino King 3D: Journey to Fire Mountain,Dino King 3D: Journey to Fire Mountain,0,2018,\N,95,"Action,Adventure,Animation",0.5,349,0.3947396826329116,1.9736984131645579
88805,tt0202287,movie,Carnivale,Carnivale,0,1999,\N,74,Animation,0.5700000000000001,170,0.3462474026015447,1.973610194828805
252866,tt4714032,movie,Battledream Chronicle,Battledream Chronicle,0,2015,\N,108,"Animation,Sci-Fi",0.73,55,0.27016806125721765,1.972226847177689
137519,tt0483706,movie,Das kleine Arschloch und der alte Sack - Sterben ist Scheiße,Das kleine Arschloch und der alte Sack - Sterben ist Scheiße,0,2006,\N,79,"Animation,Comedy",0.45,665,0.43820535557911444,1.971924100106015
270685,tt6443696,movie,Fresh Precure!,Fresh Precure!,0,2009,\N,\N,"Action,Animation,Comedy",0.8099999999999999,37,0.2434423709546018,1.9718832047322745
226716,tt2657636,movie,A Beating Heart and Cracked Ceiling,A Beating Heart and Cracked Ceiling,0,2013,\N,78,"Animation,Drama,Family",0.8099999999999999,37,0.2434423709546018,1.9718832047322745
257553,tt5161658,movie,Bling,Bling,0,2016,\N,82,"Action,Animation,Comedy",0.44000000000000006,764,0.44756173400632454,1.969271629627828
117486,tt0338176,movie,The King's Beard,The King's Beard,0,2002,\N,73,"Adventure,Animation,Family",0.61,120,0.32276511651160095,1.9688672107207659
92376,tt0218108,movie,Circleen: Mice and Romance,Cirkeline 2: Ost og kærlighed,0,2000,\N,60,"Animation,Family",0.62,111,0.3175090727693149,1.9685562511697525
129211,tt0416781,movie,Goldwing,Hwanggeum nalgae 1.2.3.,0,1978,\N,90,"Action,Animation,Sci-Fi",0.67,78,0.2937224140748987,1.9679401743018212
272687,tt6670034,movie,A Solar Dream,Un rêve solaire,0,2016,\N,63,Animation,0.75,49,0.26238036522062713,1.9678527391547034
155658,tt11127348,movie,Santa Saves the Universe,Santa Saves the Universe,0,2019,\N,75,"Animation,Family",0.71,61,0.27714860996571744,1.967755130756594
269299,tt6287174,movie,Pixi Saves Christmas,Pixi Post eta opari-emaileak,0,2016,\N,91,"Adventure,Animation,Family",0.6799999999999999,73,0.28925598534940455,1.966940700375951
94345,tt0230078,movie,It Was I Who Drew the Little Man,Chelovechka narisoval ya,0,1960,\N,56,Animation,0.6799999999999999,73,0.28925598534940455,1.966940700375951
246662,tt4126926,movie,Tenjho Tenge: Ultimate Fight,Tenjho Tenge: Ultimate Fight,0,2005,\N,48,"Action,Animation,Drama",0.6799999999999999,73,0.28925598534940455,1.966940700375951
176148,tt1388333,movie,Eiga Kureyon Shinchan: Otakebe! Kasukabe yasei-oukoku,Eiga Kureyon Shinchan: Otakebe! Kasukabe yasei-oukoku,0,2009,\N,97,Animation,0.5900000000000001,140,0.33315771138339384,1.965630497162024
183064,tt14825006,movie,Pat & Mat: Baking and Grilling!,Buurman & Buurman: Bakken En Grillen,0,2021,\N,60,"Animation,Family",0.82,35,0.2396959395357787,1.9655067041933851
29799,tt0058734,movie,Doggie March,Wan wan chûshingura,0,1963,\N,82,"Adventure,Animation,Comedy",0.64,95,0.3070151729688009,1.9648971070003256
279037,tt7480958,movie,Eureka Seven: Hi-Evolution 1,Kôkyô shihen Eureka sebun Hai-eboryûshon 1,0,2017,\N,93,"Action,Animation,Sci-Fi",0.62,110,0.31689894718102524,1.9647734725223565
69669,tt0132528,movie,Spike and Mike's Hilarious Sick and Twisted Festival of Animation,Spike and Mike's Hilarious Sick and Twisted Festival of Animation,0,1997,\N,99,"Animation,Comedy",0.62,110,0.31689894718102524,1.9647734725223565
247256,tt4171600,movie,Chhota Bheem in the Incan Adventure,Chhota Bheem in the Incan Adventure,0,2013,\N,65,"Adventure,Animation,Fantasy",0.79,40,0.24869841469688783,1.964717476105414
180231,tt14415376,movie,Miúda e o Guarda-Chuva,Miúda e o Guarda-Chuva,0,2019,\N,\N,"Animation,Family",0.79,40,0.24869841469688783,1.964717476105414
156902,tt11282136,movie,As Aventuras de Gui e Estopa,As Aventuras de Gui e Estopa,0,2006,\N,66,"Adventure,Animation,Comedy",0.79,40,0.24869841469688783,1.964717476105414
158709,tt11512640,movie,From the Apennines to the Andes: The Movie,Haha o Tazunete Sanzenri,0,1980,\N,107,"Adventure,Animation,Drama",0.79,40,0.24869841469688783,1.964717476105414
150932,tt10530128,movie,Shining Star: The Birth of New Luna-Queen,Shining Star: The Birth of New Luna-Queen,0,2019,\N,78,"Animation,Fantasy,Musical",0.79,40,0.24869841469688783,1.964717476105414
222167,tt2412064,movie,H. P. Lovecraft's the Dunwich Horror and Other Stories,H.P. Lovecraft's Dunwich Horror and Other Stories,0,2007,\N,46,"Animation,Horror",0.63,102,0.3118083474907926,1.9643925891919936
152607,tt1073670,movie,Three Musketeers in Boots,Nagagutsu sanjûshi,0,1972,\N,53,"Adventure,Animation,Comedy",0.5900000000000001,139,0.3326744231677504,1.9627790966897276
97158,tt0242599,movie,The Legend of the North Wind,La leyenda del viento del Norte,0,1992,\N,74,"Animation,Family,Fantasy",0.7,64,0.28038531554284535,1.9626972087999173
168865,tt12978036,movie,Dinosaur Train: Adventure Island,Dinosaur Train: Adventure Island,0,2021,\N,85,"Adventure,Animation,Family",0.7,64,0.28038531554284535,1.9626972087999173
293314,tt9724056,movie,Penguin League 2,Penguin League 2,0,2019,\N,\N,Animation,0.52,270,0.37743674829341206,1.9626710911257428
232973,tt3075214,movie,Raven the Little Rascal - The Big Race,Der kleine Rabe Socke - Das große Rennen,0,2015,\N,73,"Adventure,Animation,Family",0.61,118,0.32163200719401525,1.961955243883493
264253,tt5817548,movie,Ice Princess Lily,Tabaluga,0,2018,\N,90,"Adventure,Animation,Comedy",0.52,268,0.3769354938105394,1.9600645678148052
195092,tt1690991,movie,Miffy the Movie,Nijntje de film,0,2013,\N,68,"Animation,Musical",0.5900000000000001,138,0.33218764547629676,1.959907108310151
137281,tt0481511,movie,Little Dodo,Kleiner Dodo,0,2008,\N,79,"Adventure,Animation,Family",0.65,87,0.3010844575180448,1.9570489738672914
92396,tt0218170,movie,Egérút,Egérút,0,1999,\N,87,Animation,0.67,76,0.29197118789095083,1.9562069588693707
291492,tt9348720,movie,Der kleine Rabe Socke - Suche nach dem verlorenen Schatz,Der kleine Rabe Socke - Suche nach dem verlorenen Schatz,0,2019,\N,73,"Animation,Family",0.6900000000000001,67,0.2834737219629243,1.955968681544178
208614,tt2061573,movie,Actor? A Documentary,Actor? A Documentary,0,2014,\N,76,"Animation,Documentary",0.8699999999999999,28,0.22465195445792868,1.9544720037839793
173253,tt13458766,movie,Jurassic Planet,Jurassic Planet,0,2021,\N,61,"Animation,Comedy,Family",0.72,56,0.27138284038173627,1.953956450748501
261834,tt5591458,movie,The Legend of Chupacabras,La Leyenda del Chupacabras,0,2016,\N,81,"Action,Adventure,Animation",0.51,292,0.38271775719701967,1.9518605617048004
116513,tt0331314,movie,Bunyan and Babe,Bunyan and Babe,0,2017,\N,84,"Adventure,Animation,Comedy",0.48,416,0.4065792559554158,1.9515804285859955
290751,tt9204110,movie,Coppelia,Coppelia,0,2021,\N,82,"Animation,Family,Sci-Fi",0.58,147,0.3364470670353402,1.951392988804973
117451,tt0338018,movie,Les fabuleuses aventures du légendaire Baron de Munchausen,Les fabuleuses aventures du légendaire Baron de Munchausen,0,1979,\N,78,"Animation,Comedy,Family",0.61,115,0.31989581466324124,1.9513644694457715
264617,tt5849350,movie,The Caillou Gets Grounded Movie,The Caillou Gets Grounded Movie,0,2016,\N,90,"Adventure,Animation,Comedy",0.61,115,0.31989581466324124,1.9513644694457715
205965,tt1978599,movie,The Olsen Gang in Deep Trouble,Olsen Banden på dybt vand,0,2013,\N,100,"Animation,Comedy,Crime",0.5,326,0.39014346298425295,1.9507173149212647
249239,tt4354284,movie,The Wonderful Adventures of Nils,Gekijô-ban Nirusu no fushigi na tabi,0,1986,\N,97,Animation,0.76,45,0.2566391605548914,1.9504576202171744
241995,tt3723780,movie,Quackerz,Quackerz,0,2016,\N,81,"Adventure,Animation,Comedy",0.44000000000000006,716,0.4431871132097423,1.9500232981228662
228958,tt2768474,movie,"Ma maman est en Amérique, elle a rencontré Buffalo Bill","Ma maman est en Amérique, elle a rencontré Buffalo Bill",0,2013,\N,75,Animation,0.6900000000000001,66,0.2824598920702731,1.9489732552848846
57625,tt0104401,movie,Heathcliff: The Movie,Heathcliff: The Movie,0,1986,\N,73,"Animation,Comedy,Family",0.51,289,0.38202151950454394,1.948309749473174
143883,tt0892062,movie,Hamlet A.D.D.,Hamlet A.D.D.,0,2014,\N,95,"Animation,Comedy,Fantasy",0.61,114,0.3193070037818564,1.947772723069324
162306,tt1199467,movie,The Greatest Fan Film of All Time,The Greatest Fan Film of All Time,0,2008,\N,45,Animation,0.65,85,0.2995165166777371,1.9468573584052913
85522,tt0191280,movie,Mighty Mouse in the Great Space Chase,Mighty Mouse in the Great Space Chase,0,1982,\N,86,"Action,Adventure,Animation",0.5700000000000001,158,0.34131214495556605,1.9454792262467266
244851,tt3967976,movie,Magical Girl Lyrical Nanoha: Reflection,Mahou shoujo ririkaru Nanoha: Reflection,0,2017,\N,111,Animation,0.72,55,0.27016806125721765,1.945210041051967
245590,tt4039842,movie,Apocalypsis,Apocalypsis,0,2018,\N,90,"Animation,Fantasy,Mystery",0.72,55,0.27016806125721765,1.945210041051967
240688,tt3625354,movie,Partly Cloudy with Sunny Spells,Tempo instabile con probabili schiarite,0,2015,\N,91,"Animation,Comedy",0.54,209,0.3601717203750882,1.9449272900254766
175279,tt13749654,movie,Aria the Crepuscolo,Aria the Crepuscolo,0,2021,\N,61,Animation,0.73,52,0.26638659818399313,1.9446221667431498
232627,tt3043830,movie,Flaming Nipples,Mamilos em Chamas,0,2008,\N,57,Animation,0.73,52,0.26638659818399313,1.9446221667431498
144504,tt0922366,movie,Snow White: The Sequel,"Blanche Neige, la suite",0,2007,\N,82,"Animation,Comedy,Fantasy",0.47000000000000003,462,0.41365007468058673,1.9441553509987577
238046,tt3433622,movie,The Prince and the 108 Demons,108 Rois-Démons,0,2014,\N,104,Animation,0.5599999999999999,172,0.34703593109197645,1.9434012141150678
180267,tt1442223,movie,The Sandman and the Lost Sand of Dreams,Das Sandmännchen - Abenteuer im Traumland,0,2010,\N,83,"Adventure,Animation,Comedy",0.58,144,0.33505694732465646,1.9433302944830075
155228,tt1107334,movie,"The Prince of Tennis: Two Samurais, the First Game",Gekijô ban tenisu no ôji sama: Futari no samurai - The first game,0,2005,\N,65,"Animation,Sport",0.5900000000000001,132,0.3291907779940807,1.9422255901650765
141650,tt0820879,movie,Faustbook,Faustbook,0,2006,\N,80,"Animation,Horror",0.6900000000000001,65,0.2814305832618431,1.941871024506718
254729,tt4912418,movie,Kuiba: the Dragon Spirit Iii,Kuiba: the Dragon Spirit Iii,0,2014,\N,90,"Adventure,Animation,Family",0.6900000000000001,65,0.2814305832618431,1.941871024506718
136085,tt0471589,movie,Black Jack: Two Doctors in Black,Black Jack: Futari no kuroi isha,0,2005,\N,133,Animation,0.65,84,0.29871865627264177,1.9416712657721715
116682,tt0332410,movie,The Trace Leads to the Silver Lake,Die Spur führt zum Silbersee,0,1990,\N,84,"Adventure,Animation,Family",0.74,49,0.26238036522062713,1.941614702632641
283303,tt8049994,movie,Little Eggs: An African Rescue,Un rescate de huevitos,0,2021,\N,88,"Adventure,Animation,Comedy",0.52,253,0.3730523620695286,1.9398722827615487
159646,tt1164545,movie,.hack//G.U. Trilogy,.hack//G.U. Trilogy,0,2007,\N,93,"Action,Adventure,Animation",0.54,206,0.35919697928908567,1.9396636881610627
282743,tt7974634,movie,Koati,Koati,0,2021,\N,92,"Adventure,Animation,Family",0.52,252,0.3727853580873549,1.9384838620542455
106490,tt0280371,movie,Treasure Island,Treasure Island,0,1973,\N,87,"Adventure,Animation,Comedy",0.54,205,0.3588689084841394,1.9378921058143528
26737,tt0054631,movie,The Littlest Warrior,Anju to Zushiômaru,0,1961,\N,83,"Animation,Drama",0.65,83,0.2979112404260482,1.9364230627693135
161560,tt1189006,movie,Toonpur Ka Superrhero,Toonpur Ka Superrhero,0,2010,\N,95,"Action,Adventure,Animation",0.42000000000000004,931,0.46088978126396285,1.935737081308644
183974,tt14974602,movie,The Everlasting Story,Koshchey: Nachalo,0,2021,\N,90,"Adventure,Animation,Family",0.5700000000000001,154,0.33958337286587365,1.93562522533548
200581,tt1825692,movie,Brasil Animado,Brasil Animado,0,2011,\N,75,"Adventure,Animation,Comedy",0.5700000000000001,154,0.33958337286587365,1.93562522533548
264333,tt5822848,movie,The Inventor,The Inventor,0,2023,\N,92,"Adventure,Animation,Comedy",0.8699999999999999,27,0.22220010544413935,1.9331409173640122
276831,tt7205960,movie,Ghetto Uprising - The Untold Story,Ghetto Uprising: The Untold Story,0,2017,\N,61,"Animation,Documentary,Drama",0.8800000000000001,26,0.21965571226018554,1.932970267889633
247655,tt4203832,movie,An Analog Algorithm of Very Different Things,An Analog Algorithm of Very Different Things,0,2014,\N,80,Animation,0.8,36,0.24159517547704135,1.932761403816331
101001,tt0258438,movie,The Baby Smurf,The Baby Smurf,0,1984,\N,88,"Animation,Family",0.67,72,0.28832606140084893,1.9317846113856878
215958,tt2240030,movie,Densely Hollow,Densely Hollow,0,2013,\N,\N,"Action,Animation,Drama",0.74,48,0.2609902455099434,1.9313278167735808
92462,tt0218382,movie,The Key,Klyuch,0,1961,\N,57,"Animation,Comedy,Fantasy",0.65,82,0.29709403748248175,1.9311112436361313
169228,tt13029316,movie,The Ape Star,Apstjärnan,0,2021,\N,75,"Animation,Family",0.5700000000000001,152,0.3387020738147584,1.9306018207441231
202063,tt1855268,movie,Main Krishna Hoon,Main Krishna Hoon,0,2013,\N,134,"Animation,Family,Musical",0.53,222,0.3642399586931225,1.9304717810735492
218897,tt2322457,movie,Ivan the Incredible,Gummi T,0,2012,\N,80,"Animation,Comedy,Family",0.43,779,0.4488725676020099,1.9301520406886423
226029,tt2630316,movie,Lisa Limone and Maroc Orange: A Rapid Love Story,Lisa Limone ja Maroc Orange: Tormakas armulugu,0,2013,\N,72,"Animation,Drama,Musical",0.63,94,0.3063017439052085,1.9297009866028134
52391,tt0094954,movie,David and the Magic Pearl,Dawid i Sandy,0,1988,\N,71,Animation,0.63,94,0.3063017439052085,1.9297009866028134
264622,tt5849982,movie,Alipato: The Very Brief Life of an Ember,Alipato: The Very Brief Life of an Ember,0,2016,\N,88,"Animation,Comedy,Crime",0.58,139,0.3326744231677504,1.9295116543729525
223444,tt2476096,movie,The Rooster of St-Victor,Le Coq de St-Victor,0,2014,\N,80,"Animation,Family",0.58,139,0.3326744231677504,1.9295116543729525
76771,tt0161122,movie,Odin,Ôdîn - Kôshi hobune stâraito,0,1985,\N,139,"Action,Adventure,Animation",0.54,200,0.35720417162235296,1.928902526760706
35134,tt0066781,movie,Ali Baba and the Forty Thieves,Ari-Baba to yonjuppiki no tozoku,0,1971,\N,55,"Animation,Comedy,Fantasy",0.5700000000000001,151,0.3382570661437483,1.9280652770193654
233274,tt3097924,movie,I Am Nightmare,I Am Nightmare,0,2014,\N,128,"Action,Animation,Horror",0.6900000000000001,63,0.2793235862397398,1.9273327450542046
279363,tt7523106,movie,Aim for the Ace!,Ace wo Nerae!,0,1979,\N,88,"Action,Adventure,Animation",0.6900000000000001,63,0.2793235862397398,1.9273327450542046
81192,tt0178501,movie,Il giro del mondo degli innamorati di Peynet,Il giro del mondo degli innamorati di Peynet,0,1974,\N,82,Animation,0.72,53,0.26767079734283683,1.9272297408684254
266770,tt6066786,movie,Tom and Jerry: Paws for a Holiday,Tom and Jerry: Paws for a Holiday,0,2003,\N,46,Animation,0.76,43,0.2535741592443614,1.9271636102571466
196285,tt1718791,movie,"JAPAN, Our Homeland",Furusato Japan,0,2007,\N,96,"Animation,Drama,History",0.6599999999999999,76,0.29197118789095083,1.927009840080275
195376,tt16973098,movie,Allahyar and the 100 Flowers of God,Allahyar and the 100 Flowers of God,0,2023,\N,\N,"Adventure,Animation,Sci-Fi",0.8099999999999999,34,0.23774164567607953,1.925707329976244
57764,tt0104622,movie,Der kleene Punker,Der kleene Punker,0,1992,\N,74,"Animation,Comedy,Drama",0.54,198,0.35652659388498625,1.9252436069789258
110610,tt0298903,movie,Heidi,Heidi,0,2005,\N,80,"Animation,Comedy,Family",0.63,93,0.3055806844395505,1.9251583119691682
203013,tt1880984,movie,Jez Jerzy,Jez Jerzy,0,2011,\N,90,"Animation,Comedy",0.45,570,0.42781276070732155,1.9251574231829471
123955,tt0376995,movie,Otherworld,Y Mabinogi,0,2003,\N,108,"Adventure,Animation,Fantasy",0.5599999999999999,163,0.34341257706044537,1.923110431538494
146837,tt10039364,movie,Mamma Moo Finds Her Way Home,Mamma Mu hittar hem,0,2021,\N,65,"Animation,Comedy,Family",0.64,86,0.3003050451681689,1.921952289076281
192681,tt1632477,movie,Guardians of the Lost Code 3D,Brijes 3D,0,2010,\N,90,"Adventure,Animation",0.61,107,0.3150347247006267,1.9217118206738228
152326,tt10701926,movie,L.O.R.D: Legend of Ravaging Dynasties 2,L.O.R.D: Legend of Ravaging Dynasties 2,0,2020,\N,\N,"Action,Adventure,Animation",0.5,299,0.3843148840741541,1.9215744203707705
219264,tt23327624,movie,Dounia and the Princess of Aleppo,Dounia et la princesse d'Alep,0,2022,\N,72,"Animation,Family",0.74,47,0.2595708579814009,1.9208243490623667
250029,tt4439784,movie,Ted Sieger's Molly Monster - Der Kinofilm,Ted Sieger's Molly Monster - Der Kinofilm,0,2016,\N,72,"Adventure,Animation,Fantasy",0.5900000000000001,125,0.3255172707763955,1.9205518975807334
162102,tt1196128,movie,Sergeant Keroro the Super Movie 3: Keroro vs. Keroro Great Sky Duel De Arimasu!,Chô Gekijô-ban Keroro gunsô 3: Keroro tai Keroro Tenkû daikessen de arimasu!,0,2008,\N,112,"Animation,Comedy,Family",0.65,80,0.2954293006206954,1.92029045403452
282666,tt7966184,movie,Captain Tsubasa Movie 04: The Great World Competition! The Junior World Cup,Kyaputen tsubasa sekai daisakusen!! Jr. Warudo kappu,0,1986,\N,57,"Animation,Sport",0.6900000000000001,62,0.27824486854864494,1.9198895929856503
191107,tt1600529,movie,Ploddy the Police Car Makes a Splash,Pelle Politibil går i vannet,0,2009,\N,74,"Animation,Comedy,Family",0.54,195,0.35549728507655626,1.919685339413404
137167,tt0480507,movie,Alexander the Great,Alexander the Great,0,2006,\N,80,Animation,0.52,238,0.3689318282863931,1.918445507089244
78022,tt0166227,movie,Jacek i Placek,Jacek i Placek,0,1993,\N,77,"Adventure,Animation,Family",0.71,55,0.27016806125721765,1.9181932349262452
215778,tt2234345,movie,"Go There, Don't Know Where","Podi tuda, ne znayu kuda",0,1966,\N,52,"Animation,Comedy,Family",0.72,52,0.26638659818399313,1.9179835069247506
266680,tt6055538,movie,Vitello,Vitello,0,2018,\N,72,"Adventure,Animation,Comedy",0.72,52,0.26638659818399313,1.9179835069247506
163607,tt1220673,movie,Kureyon Shin-chan: Chô arashi wo yobu kinpoko no yûsha,Kureyon Shin-chan: Chô arashi wo yobu kinpoko no yûsha,0,2008,\N,90,"Adventure,Animation,Comedy",0.54,194,0.35515066005912677,1.9178135643192848
210155,tt2097300,movie,Money as Debt III: Evolution Beyond Money,Money as Debt III: Evolution Beyond Money,0,2011,\N,62,"Animation,Documentary",0.8,35,0.2396959395357787,1.9175675162862296
181769,tt14631498,movie,Bamse and the Volcano Island,Bamse och vulkanön,0,2021,\N,69,"Adventure,Animation,Family",0.55,176,0.3485858480269827,1.9172221641484053
286172,tt8483272,movie,Strike,Strike,0,2018,\N,100,"Adventure,Animation,Comedy",0.52,237,0.3686479608464716,1.9169693964016523
145240,tt0953478,movie,Lilla spöket Laban,Lilla spöket Laban,0,2006,\N,45,"Animation,Family",0.64,85,0.2995165166777371,1.9169057067375175
183399,tt1487280,movie,Lorts of the Flys,"Wlatcy móch: Cmoki, czopki i mondzioly",0,2009,\N,92,"Animation,Comedy",0.49000000000000005,330,0.39096564899573827,1.9157316800791178
155106,tt11056458,movie,BanG Dream! FILM LIVE,BanG Dream! FILM LIVE,0,2019,\N,73,"Animation,Comedy,Music",0.73,49,0.26238036522062713,1.915376666110578
54201,tt0098077,movie,Peraustrínia 2004,Peraustrínia 2004,0,1990,\N,75,"Animation,Sci-Fi",0.73,49,0.26238036522062713,1.915376666110578
264332,tt5822838,movie,Finding Santa,Den magiske juleæske,0,2016,\N,80,"Animation,Family",0.6599999999999999,74,0.2901732568784094,1.9151434953975017
101622,tt0260830,movie,The Crab with the Golden Claws,Le crabe aux pinces d'or,0,1947,\N,60,"Adventure,Animation",0.5700000000000001,146,0.3359868712732121,1.915125166257309
194862,tt1683981,movie,Thomas & Friends: Misty Island Rescue,Thomas & Friends: Misty Island Rescue,0,2010,\N,60,"Adventure,Animation,Family",0.48,371,0.3988609799531504,1.914532703775122
168563,tt12934616,movie,Little Singham: Kaal Ka Badla,Little Singham: Kaal Ka Badla,0,2020,\N,69,"Action,Animation",0.75,44,0.2551240761793676,1.913430571345257
275633,tt7042760,movie,Horseplay,Horseplay,0,2017,\N,60,Animation,0.78,38,0.24524030196714328,1.9128743553437177
69444,tt0131472,movie,Maria si Mirabella in Tranzistoria,Maria si Mirabella in Tranzistoria,0,1989,\N,71,"Animation,Family,Fantasy",0.62,97,0.3084197741353192,1.9122025996389789
140878,tt0806053,movie,Desmond & The Swamp Barbarian Trap,Desmond & träskpatraskfällan,0,2006,\N,68,Animation,0.64,84,0.29871865627264177,1.9117994001449072
116665,tt0332318,movie,Pinocchio 3000,Pinocchio 3000,0,2003,\N,80,"Animation,Family,Fantasy",0.39,1438,0.4901998883973743,1.91177956474976
247807,tt4219304,movie,Aoki Hagane no Arpeggio: Ars Nova DC,Aoki Hagane no Arpeggio: Ars Nova DC,0,2015,\N,105,"Action,Animation,Sci-Fi",0.63,90,0.3033700464786989,1.911231292815803
199732,tt1806784,movie,Ashoka the Hero,Ashoka the Hero,0,2011,\N,70,Animation,0.8699999999999999,26,0.21965571226018554,1.911004696663614
207408,tt20199226,movie,My Fairy Troublemaker,My Fairy Troublemaker,0,2022,\N,85,"Adventure,Animation,Comedy",0.52,233,0.36750038560942716,1.9110020051690213
179213,tt1429433,movie,"Snowflake, the White Gorilla",Floquet de Neu,0,2010,\N,86,"Adventure,Animation,Comedy",0.43,728,0.4443076667181142,1.9105229668878911
218812,tt2320718,movie,The Package III: Deadfire,The Package III: Deadfire,0,2012,\N,60,"Action,Animation,Crime",0.74,46,0.2581209436615836,1.9100949830957186
136568,tt0476308,movie,The 1001 Gags of Spiff and Hercules,Les mille et une farces de Pif et Hercule,0,1993,\N,80,Animation,0.74,46,0.2581209436615836,1.9100949830957186
120434,tt0356147,movie,Trimata glupatzi - pedagozi,Trimata glupatzi - pedagozi,0,1980,\N,\N,Animation,0.74,46,0.2581209436615836,1.9100949830957186
270393,tt6417816,movie,Chhota Bheem and the Broken Amulet,Chhota Bheem and the Broken Amulet,0,2012,\N,63,Animation,0.85,28,0.22465195445792868,1.9095416128923937
243645,tt3852404,movie,Toriko the Movie: Secret Recipe of Gourmet God!,Gekijouban Toriko: Bishokushin no supesharu menyû,0,2013,\N,81,Animation,0.71,54,0.2689309913679469,1.9094100387124229
227284,tt26773537,movie,Didi & Friends the Movie,Didi & Friends the Movie,0,2023,\N,104,"Adventure,Animation,Comedy",0.8099999999999999,33,0.2357290061464656,1.9094049497863712
293109,tt9679528,movie,Combat Wombat,Combat Wombat,0,2020,\N,90,"Animation,Family,Fantasy",0.51,258,0.37437174698288206,1.9092959096126985
162814,tt1207645,movie,Sergeant Keroro Super Movie 2: The Deep Sea Princess de arimasu!,Chougekijouban Keroro Gunsou 2: Shinkai no purinsesu de arimasu!,0,2007,\N,77,"Animation,Comedy,Family",0.65,78,0.2937224140748987,1.9091956914868415
282726,tt7973342,movie,Funny Pets 2,Funny Pets 2,0,2018,\N,71,"Animation,Comedy,Family",0.6,112,0.3181137263055438,1.9086823578332626
236862,tt3342056,movie,Branimals: The Forest Is Ours,Brichos: A Floresta é Nossa,0,2012,\N,83,"Adventure,Animation,Comedy",0.79,36,0.24159517547704135,1.9086018862686265
226491,tt26456876,movie,The Siren,The Siren,0,2023,\N,100,"Animation,Drama,War",0.7,57,0.2725761178580488,1.9080328250063416
253950,tt4838316,movie,Legend of a Rabbit: The Martial of Fire,Tu xia zhi qing li chuan shuo,0,2015,\N,90,Animation,0.5700000000000001,143,0.33458713066813045,1.9071466448083438
147896,tt10187792,movie,The Lion Kid,The Lion Kid,0,2019,\N,82,"Animation,Family,Western",0.64,83,0.2979112404260482,1.9066319387267086
170973,tt1324057,movie,El sol,El sol,0,2009,\N,72,"Action,Animation,Comedy",0.64,83,0.2979112404260482,1.9066319387267086
