,primaryTitle,isAdult,startYear,runtimeMinutes,genres,FilmRating
249798,1.7 Alpha,0,2015,97,"Drama,Sci-Fi",1.589
244495,Edgar Allan Poe's Plan 13: The House of Elvis,0,1986,\N,Sci-Fi,1.589
141837,20 Years After,0,2008,95,"Drama,Fantasy,Sci-Fi",1.589
40495,Panic,0,1982,93,"Horror,Sci-Fi",1.589
222949,Lemon man vs the Multiverse,0,2023,19,"Action,Animation,Sci-Fi",1.588
102033,Sex Files: Alien Erotica II,0,2000,80,"Romance,Sci-Fi",1.588
143351,First Strike,0,2009,90,"Action,Sci-Fi,Thriller",1.588
224789,Insight,0,2013,103,"Drama,Sci-Fi,Thriller",1.588
263938,Archons,0,2018,88,"Horror,Sci-Fi,Thriller",1.588
83166,Virtual Encounters 2,0,1998,83,Sci-Fi,1.587
209911,Black Web,0,2012,89,"Drama,Sci-Fi,Thriller",1.586
143214,Uchuujin from Outer Space,0,2007,165,"Comedy,Sci-Fi",1.586
291179,Taking Tiger Mountain: Revisited,0,2019,77,"Drama,Sci-Fi",1.586
95914,Maxwell's Demon,0,1999,78,"Drama,Sci-Fi",1.586
89325,Voltage Fighter Gowcaizer,0,1996,90,"Action,Animation,Sci-Fi",1.586
136966,Orthogenesis,0,2005,47,Sci-Fi,1.585
266266,Mission Pakal to Mars,0,2016,82,"Comedy,Sci-Fi,Thriller",1.585
197699,Dominant Gene,0,2011,100,"Action,Adventure,Sci-Fi",1.585
148577,Dead Americans,0,2010,\N,Sci-Fi,1.585
177014,Who Wants to Live Forever?,0,2022,72,"Drama,Sci-Fi",1.585
152221,The Ache,0,2009,\N,"Drama,Sci-Fi",1.585
149396,Rising Wolf,0,2021,102,"Fantasy,Mystery,Sci-Fi",1.585
214375,Oregonda,0,2023,83,"Drama,Sci-Fi",1.584
145876,The Vanguard,0,2008,89,"Action,Horror,Sci-Fi",1.584
23752,Der ideale Untermieter,0,1957,98,"Family,Sci-Fi",1.584
228237,Travelers,0,2013,83,"Action,Adventure,Sci-Fi",1.583
83503,Uçan Kiz,0,1972,100,"Action,Sci-Fi",1.583
126482,Spider Man,0,1966,\N,"Adventure,Crime,Sci-Fi",1.583
29081,The Yesterday Machine,0,1965,85,Sci-Fi,1.583
53093,The Sisterhood,0,1988,75,"Action,Adventure,Sci-Fi",1.583
240618,Creature,0,2014,134,"Action,Horror,Sci-Fi",1.583
107009,Flying Virus,0,2001,100,"Action,Horror,Sci-Fi",1.582
65817,Foiled,0,2000,78,"Action,Drama,Sci-Fi",1.582
289355,Luz,0,2019,84,Sci-Fi,1.582
182474,Brightwood,0,2022,84,"Horror,Sci-Fi,Thriller",1.582
252291,Symmetry,0,2015,60,"Adventure,Musical,Sci-Fi",1.582
174779,Project X: The True Story of Power Plant 67,0,2007,90,"Drama,Sci-Fi,Thriller",1.582
227241,Kukolnik,0,2023,90,"Sci-Fi,Thriller",1.581
247390,Gone,0,2019,91,"Drama,Fantasy,Sci-Fi",1.581
266378,Muerte: Tales of Horror,0,2018,94,"Fantasy,Horror,Sci-Fi",1.581
244909,Origin,0,2016,93,"Action,Drama,Sci-Fi",1.581
47338,Bye Bye Jupiter,0,1984,130,"Drama,Sci-Fi",1.581
137405,Neil,0,2005,90,"Drama,Sci-Fi",1.581
111800,Desert Sky,0,1997,90,"Drama,Sci-Fi",1.581
42641,Where's Willie?,0,1978,97,"Comedy,Family,Sci-Fi",1.581
116301,Corn,0,2004,97,"Drama,Sci-Fi,Thriller",1.58
203363,Infected,0,2013,116,"Action,Horror,Sci-Fi",1.58
108140,Nurse Diary: Beast Afternoon,0,1982,66,"Crime,Sci-Fi",1.58
231718,Doctor Who: Besieged,0,2013,95,"Adventure,Drama,Sci-Fi",1.579
213103,A Brand New You,0,2014,83,"Comedy,Sci-Fi",1.579
27265,Planets Around Us,0,1962,85,"Horror,Sci-Fi",1.579
126466,Süpermen Dönüyor,0,1979,67,"Adventure,Fantasy,Sci-Fi",1.579
68562,Ciao marziano,0,1980,88,"Comedy,Sci-Fi",1.579
244434,Things to Come,0,1976,97,Sci-Fi,1.579
279216,Alpha Code,0,2020,97,"Mystery,Sci-Fi,Thriller",1.579
155331,The Alpha Test,0,2020,87,"Horror,Sci-Fi,Thriller",1.579
213389,The Cure,0,2014,90,"Action,Sci-Fi,Thriller",1.578
156478,Solar Impact,0,2019,86,"Horror,Sci-Fi",1.578
26340,La marca del muerto,0,1961,74,"Horror,Sci-Fi",1.578
121561,Light and the Sufferer,0,2007,70,"Drama,Sci-Fi",1.578
147311,My DNA Says I Love You,0,2007,95,"Comedy,Romance,Sci-Fi",1.578
164862,Red & Blue Marbles,0,2011,\N,Sci-Fi,1.577
270394,No More Lights in the Sky,0,2018,85,"Drama,Sci-Fi",1.577
237502,Zombie Ninjas vs Black Ops,0,2015,94,"Action,Adventure,Sci-Fi",1.577
270417,Virgin Hunters 3: Agents of Passion,0,2017,83,"Comedy,Sci-Fi",1.576
30023,Snow Devils,0,1967,78,"Drama,Sci-Fi",1.576
53283,Warlords,0,1988,87,"Action,Sci-Fi",1.576
52142,Accidents,0,1989,90,"Action,Sci-Fi,Thriller",1.575
55038,Flight from Paradise,0,1990,112,"Action,Adventure,Sci-Fi",1.575
140385,Keeper of the Necklace,0,2007,123,"Romance,Sci-Fi",1.575
19706,The Jungle,0,1952,73,"Adventure,Drama,Sci-Fi",1.575
208105,Gothic Assassins,0,2012,116,"Action,Drama,Sci-Fi",1.575
291596,Restore Point,0,2023,\N,"Drama,Sci-Fi,Thriller",1.574
54791,The Carpathian Mushroom,0,1989,100,"Comedy,Drama,Sci-Fi",1.574
47575,Twinkle Twinkle Little Star,0,1983,92,"Comedy,Sci-Fi",1.574
36592,The Man with Two Heads,0,1972,80,"Horror,Sci-Fi",1.573
240692,Space Trucker Bruce,0,2014,87,"Comedy,Sci-Fi",1.573
68553,Bio-Tech Warrior,0,1996,81,"Action,Sci-Fi",1.572
57696,Invader,0,1991,95,Sci-Fi,1.572
90560,The Star Inspector,0,1980,81,Sci-Fi,1.572
184570,The Day I Found a Girl in a Trash,0,2021,98,"Drama,Sci-Fi",1.572
43254,Metal Messiah,0,1978,76,"Musical,Sci-Fi",1.572
115122,Dream Warrior,0,2003,95,"Action,Sci-Fi",1.571
134678,Sigma,0,2005,85,"Action,Sci-Fi,Thriller",1.57
238758,Despertar,0,2014,84,"Sci-Fi,Thriller",1.57
47222,Pankow '95,0,1983,88,Sci-Fi,1.57
32105,Madame Death,0,1969,85,"Horror,Mystery,Sci-Fi",1.569
213406,Hotspot,0,2013,80,"Fantasy,Sci-Fi,Thriller",1.569
202808,AniMen: Triton Force,0,2010,90,"Adventure,Animation,Sci-Fi",1.569
145632,Próxima,0,2007,116,Sci-Fi,1.568
277551,Demon with the Atomic Brain,0,2017,75,Sci-Fi,1.567
176831,Hollywood in the Atomic Age - Monsters! Martians! Mad Scientists!,0,2021,120,"Horror,Sci-Fi",1.566
266759,Earth Without War,0,2017,\N,"Sci-Fi,Western",1.566
279439,Mandao of the Dead,0,2018,74,"Comedy,Horror,Sci-Fi",1.566
19006,Lost Planet Airmen,0,1951,65,"Action,Crime,Sci-Fi",1.566
237189,The Truth,0,2014,99,"Action,Drama,Sci-Fi",1.566
46021,Health Warning,0,1983,78,"Action,Sci-Fi",1.566
112534,"Alerta, alta tensión",0,1969,87,"Action,Adventure,Sci-Fi",1.565
197675,Capture Anthologies: The Dimensions of Self,0,2011,66,Sci-Fi,1.565
134055,A Crocus Bloomed,0,2004,45,"Drama,Mystery,Sci-Fi",1.564
271520,MappaMundi,0,2017,45,"Drama,Fantasy,Sci-Fi",1.564
126569,The Shadowlands,0,2003,91,Sci-Fi,1.564
278212,Enjoy Your Trip to Hell,0,2017,76,Sci-Fi,1.564
64132,Rokovye yaytsa,0,1996,119,"Comedy,Sci-Fi",1.564
216469,Cycle,0,2012,78,"Animation,Mystery,Sci-Fi",1.563
192043,Invertebrate,0,2011,45,Sci-Fi,1.563
111936,Oceano Atlantis,0,1993,80,Sci-Fi,1.563
34596,Junket 89,0,1970,56,"Family,Sci-Fi",1.562
111938,Oigyeseo on Ulemae,0,1986,80,"Action,Family,Sci-Fi",1.562
48681,Alien Warrior,0,1985,100,"Action,Crime,Sci-Fi",1.562
54457,Time Trackers,0,1989,86,"Action,Adventure,Sci-Fi",1.562
38167,The Clones,0,1973,93,"Action,Sci-Fi",1.562
250974,Driftwood,0,2016,75,"Drama,Sci-Fi,Thriller",1.562
114887,The Antman,0,2002,94,"Comedy,Horror,Sci-Fi",1.562
35237,Three Supermen in the Jungle,0,1970,90,"Adventure,Comedy,Sci-Fi",1.562
152611,Outsiders,0,2021,85,"Mystery,Sci-Fi,Thriller",1.562
88312,O ippotis tis lakouvas,0,1985,93,"Comedy,Sci-Fi",1.561
255714,Bad Movie: The Movie,0,2016,90,"Comedy,Horror,Sci-Fi",1.561
100182,I.K.U.,1,2000,90,"Adult,Sci-Fi",1.561
55041,Future Force,0,1989,84,"Action,Crime,Sci-Fi",1.561
78797,Serebristaya pyl,0,1953,102,"Drama,Sci-Fi",1.56
30619,Ypotron - Final Countdown,0,1966,100,"Sci-Fi,Thriller",1.56
104580,Anak ni Zuma,0,1987,115,"Action,Horror,Sci-Fi",1.56
121470,Lost in New Mexico: The Strange Tale of Susan Hero,0,2007,85,"Drama,Romance,Sci-Fi",1.56
269621,"Alien, Baby!",0,2017,56,"Comedy,Sci-Fi",1.56
167751,Cephalopod,0,2010,90,"Drama,Sci-Fi",1.558
109259,Kalimán en el siniestro mundo de Humanón,0,1976,103,"Adventure,Fantasy,Sci-Fi",1.558
256989,Kolobakha,0,2008,94,Sci-Fi,1.558
51738,Programmed to Kill,0,1987,91,"Action,Sci-Fi",1.558
71267,Urban Animals,0,1987,90,"Comedy,Sci-Fi",1.557
167077,Almost Human,0,2020,91,"Crime,Romance,Sci-Fi",1.557
193768,Dam999,0,2011,108,"Adventure,Drama,Sci-Fi",1.557
125480,Retrograde,0,2004,93,"Action,Sci-Fi",1.557
242075,Time Will Tell,0,2018,79,"Drama,Sci-Fi,Thriller",1.557
78712,The Killings at Outpost Zeta,0,1980,92,"Sci-Fi,Thriller",1.556
169748,Mr. Earth,0,2022,112,Sci-Fi,1.556
217124,Vessel,0,2013,100,Sci-Fi,1.556
180897,Unremembered,0,2009,135,"Mystery,Sci-Fi",1.555
76181,Mindkiller,0,1987,84,"Horror,Sci-Fi",1.555
171996,Savage,0,2011,86,"Horror,Sci-Fi,Thriller",1.554
169156,Visitor,0,2021,99,"Drama,Horror,Sci-Fi",1.554
53211,Trinadtsatyy apostol,0,1988,105,Sci-Fi,1.554
149570,Silent River,0,2021,121,"Mystery,Sci-Fi",1.554
283388,Malvineitor,0,2017,100,"Action,Comedy,Sci-Fi",1.554
20557,The Lost Planet,0,1953,246,"Family,Sci-Fi",1.553
30774,Hellish Spiders,0,1968,85,"Action,Horror,Sci-Fi",1.553
292391,Await the Dawn,0,2020,90,"Horror,Sci-Fi",1.553
60900,New Crime City,0,1994,86,"Action,Sci-Fi",1.553
231274,Porobashinee,0,2017,\N,"Action,Sci-Fi,Thriller",1.553
248983,Le scaphandrier,0,2015,78,"Adventure,Horror,Sci-Fi",1.553
139027,Afterman 2,0,2005,86,"Action,Sci-Fi,Thriller",1.552
93832,Rasuto Furankenshutain,0,1991,118,"Drama,Horror,Sci-Fi",1.552
267383,Prototype,0,2017,63,"Documentary,Sci-Fi",1.552
287884,Raduaa,0,2018,130,"Comedy,Sci-Fi",1.552
182269,Wapakman,0,2009,100,"Action,Comedy,Sci-Fi",1.552
23426,Girl in His Pocket,0,1957,82,"Comedy,Fantasy,Sci-Fi",1.552
236127,Cosmodrama,0,2015,112,"Comedy,Drama,Sci-Fi",1.552
30118,Gonks Go Beat,0,1964,90,"Comedy,Musical,Sci-Fi",1.55
63779,Lawnmower Man 2: Beyond Cyberspace,0,1995,93,"Action,Sci-Fi,Thriller",1.55
262676,Dead Trigger,0,2017,91,"Action,Horror,Sci-Fi",1.549
58112,Raiders of the Sun,0,1992,80,"Action,Adventure,Sci-Fi",1.549
235979,Prodavetz vozdukha,0,1967,\N,Sci-Fi,1.548
121356,Guardian of the Realm,0,2004,111,"Horror,Sci-Fi,Thriller",1.548
116648,The Low Budget Time Machine,0,2003,48,"Comedy,Sci-Fi",1.547
269211,Where the Water Runs,0,2018,\N,"Drama,Sci-Fi,Thriller",1.547
72336,Treta sled slantzeto,0,1972,127,"Drama,Sci-Fi",1.547
56234,Eternal Fist,0,1992,95,"Action,Sci-Fi",1.547
139614,Waste of Space,0,2010,78,"Adventure,Comedy,Sci-Fi",1.546
183240,Obratimaya realnost,0,2022,84,"Sci-Fi,Thriller",1.546
270372,Spider-Man: Balance Act,0,2016,54,"Action,Sci-Fi",1.545
128188,Gong,0,2003,81,"Drama,Sci-Fi",1.545
268169,Black Friday,0,2017,81,"Comedy,Sci-Fi",1.545
121166,La zona del silencio,0,1990,82,"Horror,Mystery,Sci-Fi",1.545
284172,Passagem Secreta,0,2021,95,"Adventure,Mystery,Sci-Fi",1.545
59664,Skeeter,0,1993,95,"Action,Horror,Sci-Fi",1.544
250327,Genesis,0,2018,114,Sci-Fi,1.544
18128,The Flying Saucer,0,1950,69,"Sci-Fi,Thriller",1.544
248591,Bill the Galactic Hero,0,2014,90,"Comedy,Sci-Fi",1.543
285964,The Marvelous Spider-Man 3: Empire of Blood,0,2018,78,"Comedy,Drama,Sci-Fi",1.543
274594,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,0,2016,79,"Action,Animation,Sci-Fi",1.543
194702,Mirrors for Princes,0,2011,63,"Drama,Fantasy,Sci-Fi",1.543
132945,Somne,0,2005,90,"Horror,Sci-Fi,Thriller",1.542
209357,Psycho Bettys from Planet Pussycat,0,2011,95,"Comedy,Musical,Sci-Fi",1.542
61795,Concert for a Rat,0,1995,110,"Fantasy,Sci-Fi",1.542
11475,Men with Steel Faces,0,1940,70,"Action,Music,Sci-Fi",1.542
274928,Impact Event,0,2018,102,Sci-Fi,1.542
151433,Don't Speak,0,2020,83,"Horror,Sci-Fi,Thriller",1.541
112688,Luminal,0,2004,89,"Drama,Sci-Fi,Thriller",1.541
44504,The Six Thousand Dollar Nigger,0,1978,80,"Action,Comedy,Sci-Fi",1.541
230162,Chronicles of Humanity: Uprising,0,2013,76,"Action,Animation,Sci-Fi",1.541
236303,The Hollow One,0,2015,95,"Horror,Sci-Fi,Thriller",1.541
135467,Space Monster Wangmagwi,0,1967,82,Sci-Fi,1.54
116964,Flying Saucers Over Istanbul,0,1955,73,"Comedy,Sci-Fi",1.54
94238,Kappa,0,1994,118,"Fantasy,Sci-Fi",1.54
2187,Laughing at Danger,0,1924,60,"Action,Comedy,Sci-Fi",1.54
175545,Canary,0,2009,93,Sci-Fi,1.54
51200,The Emissaries of Khalom,0,1988,113,"Drama,Mystery,Sci-Fi",1.54
172884,It Came from Yesterday,0,2016,104,"Adventure,Sci-Fi",1.539
136458,The Final Equation,0,2009,\N,"Sci-Fi,Thriller",1.539
51630,Nihil oder Alle Zeit der Welt,0,1987,56,"Drama,Music,Sci-Fi",1.539
228008,The World,0,2013,125,Sci-Fi,1.539
212589,Back on Track,0,2011,\N,"Drama,Sci-Fi",1.539
228926,Todd Tarantula,0,2023,83,"Drama,Mystery,Sci-Fi",1.539
229767,Kill City Cup,0,2023,54,"Action,Comedy,Sci-Fi",1.539
226740,Time's Paradox,0,2023,130,"History,Sci-Fi",1.539
79298,Driving Force,0,1989,90,"Action,Sci-Fi",1.539
256839,One Under the Sun,0,2017,101,"Drama,Mystery,Sci-Fi",1.539
206272,Altergeist,0,2014,91,"Horror,Sci-Fi,Thriller",1.538
193189,Zombies from Outer Space,0,2012,90,"Comedy,Horror,Sci-Fi",1.538
176087,Realnye patsany protiv zombi,0,2020,88,"Comedy,Sci-Fi",1.537
95422,Le maître du temps,0,1971,70,"Drama,Sci-Fi",1.537
38940,Le futur aux trousses,0,1975,110,"Comedy,Sci-Fi",1.536
201447,Dead Zone,0,2022,83,"Action,Horror,Sci-Fi",1.536
176632,Chariot,0,2022,94,Sci-Fi,1.536
198310,Still Waters,0,2011,80,"Horror,Sci-Fi",1.536
61914,Electra,0,1996,87,"Action,Sci-Fi,Thriller",1.536
155439,Iguana Tokyo,0,2022,74,"Drama,Sci-Fi",1.535
29860,Operation Atlantis,0,1965,100,"Adventure,Crime,Sci-Fi",1.535
200883,Spider-Man 3: The Raimi Cut (Fan-Film),0,2022,\N,Sci-Fi,1.535
172711,Schoof,0,2008,68,"Comedy,Sci-Fi",1.535
203105,7 Splinters in Time,0,2018,75,"Mystery,Sci-Fi,Thriller",1.534
274952,SuperGrid,0,2018,80,"Action,Fantasy,Sci-Fi",1.534
219167,Specter,0,2012,81,"Horror,Sci-Fi,Thriller",1.534
192531,Nydenion,0,2010,89,Sci-Fi,1.533
72165,Dr. Bong,0,1995,92,"Comedy,Romance,Sci-Fi",1.533
250897,Defective,0,2017,101,"Action,Sci-Fi,Thriller",1.533
87860,Los astronautas,0,1964,85,"Comedy,Fantasy,Sci-Fi",1.532
293649,Ill: Final Contagium,0,2020,105,"Fantasy,Horror,Sci-Fi",1.532
239082,Timespace,0,2014,90,"Drama,Sci-Fi",1.532
27958,Masters of Venus,0,1962,112,"Family,Sci-Fi",1.531
285276,A Pedra da Serpente,0,2018,75,"Drama,Fantasy,Sci-Fi",1.531
104149,The Dream Factory,0,1990,100,"Drama,Fantasy,Sci-Fi",1.531
222146,The Elegant Clockwork of the Universe,0,2013,105,"Drama,Mystery,Sci-Fi",1.531
219139,Call of the Undead,0,2012,83,"Horror,Sci-Fi",1.531
229294,Curse of the Mayans,0,2017,88,"Action,Horror,Sci-Fi",1.531
75443,Kamen Rider X: Five Riders vs. King Dark,0,1974,\N,"Action,Adventure,Sci-Fi",1.531
281572,Tantum,0,2022,81,"Drama,Horror,Sci-Fi",1.531
194295,The Visitor from Planet Omicron,0,2013,96,"Comedy,Family,Sci-Fi",1.53
200562,Zombie Abomination: The Italian Zombie Movie - Part 1,0,2010,100,"Comedy,Horror,Sci-Fi",1.53
293455,Eleven Eleven,0,2019,90,Sci-Fi,1.53
86810,Ne jouez pas avec les Martiens,0,1968,81,"Comedy,Sci-Fi",1.53
215470,Ombis: Alien Invasion,0,2013,85,"Action,Horror,Sci-Fi",1.529
220649,51 Degrees North,0,2015,\N,"Drama,Mystery,Sci-Fi",1.529
124625,Rub Love,0,1998,89,"Romance,Sci-Fi,Thriller",1.528
64329,Time Under Fire,0,1997,92,"Action,Sci-Fi",1.528
100069,Hanuman vs. 7 Ultraman,0,1974,80,"Action,Sci-Fi",1.527
110718,They Crawl,0,2001,93,"Horror,Sci-Fi,Thriller",1.527
200159,Spacebong Beach Babes,0,2010,86,Sci-Fi,1.526
85149,Sixteen Tongues,0,1999,80,"Horror,Sci-Fi",1.526
232326,They Will Outlive Us All,0,2013,73,"Comedy,Horror,Sci-Fi",1.526
121222,If,0,2003,88,"Sci-Fi,Thriller",1.526
44921,Earthbound,0,1981,94,"Comedy,Family,Sci-Fi",1.526
142882,Showdown at Area 51,0,2007,96,"Action,Sci-Fi,Thriller",1.525
232194,Apeiron,0,2013,90,"Drama,Sci-Fi,Thriller",1.525
190524,Planet of the Astronauts,0,2022,90,"Adventure,Comedy,Sci-Fi",1.525
274638,High Voltage,0,2018,92,"Horror,Music,Sci-Fi",1.524
43490,The Shape of Things to Come,0,1979,98,"Adventure,Sci-Fi,Thriller",1.524
63331,Dark Planet,0,1997,99,Sci-Fi,1.524
68870,Falling Fire,0,1997,98,Sci-Fi,1.523
205082,Ninja: Prophecy of Death,0,2011,90,"Action,Horror,Sci-Fi",1.523
21615,The Snow Creature,0,1954,69,"Horror,Sci-Fi",1.523
72884,Woundings,0,1998,102,"Drama,Sci-Fi",1.522
58869,Dragon Fire,0,1993,90,"Action,Drama,Sci-Fi",1.522
244878,Frequency,0,2014,\N,Sci-Fi,1.522
243768,World Brain,0,2015,73,"Documentary,Sci-Fi",1.522
110335,Superman,0,1987,123,"Action,Adventure,Sci-Fi",1.522
74473,A Message from the Future,0,1981,87,"Drama,Sci-Fi",1.522
33923,S.O.S. invasión,0,1969,87,Sci-Fi,1.522
239599,Spectrographies,0,2015,59,Sci-Fi,1.521
251710,Unmatta,0,2019,106,"Action,Horror,Sci-Fi",1.521
168796,Sexy S.W.A.T. Team,0,1998,61,"Action,Sci-Fi",1.52
281772,Meleyin öpüsü,0,2017,80,"Drama,Sci-Fi",1.52
93638,Female Neo Ninjas,0,1991,80,"Action,Comedy,Sci-Fi",1.52
57704,Cyber Eden,0,1992,108,"Comedy,Sci-Fi",1.52
183080,Jim,0,2010,101,"Drama,Fantasy,Sci-Fi",1.52
105954,Terror of Prehistoric Bloody Monster from Space,0,1998,81,"Comedy,Horror,Sci-Fi",1.52
98918,Anthrax,0,2001,90,"Drama,Sci-Fi,Thriller",1.519
7681,Super-Speed,0,1935,53,"Drama,Sci-Fi",1.519
269940,Atar Mass 2019,0,2017,\N,"Action,Romance,Sci-Fi",1.519
215754,Suicide or Lulu and Me in a World Made for Two,0,2014,105,"Comedy,Drama,Sci-Fi",1.519
228981,River,0,2023,86,"Comedy,Sci-Fi",1.519
226257,Dominion,0,2015,83,"Action,Sci-Fi,Thriller",1.519
111406,Granice svemira,0,2000,91,"Drama,Sci-Fi",1.519
54632,Der achte Tag,0,1990,99,Sci-Fi,1.518
245357,Panopticon,0,2016,96,"Drama,Mystery,Sci-Fi",1.518
236902,One Shot,0,2014,91,"Action,Sci-Fi",1.518
81205,H2S,0,1969,85,"Drama,Sci-Fi",1.518
235047,The Next Generation Patlabor: Tokyo War,0,2015,94,"Action,Sci-Fi",1.518
23707,Half Human,0,1958,63,"Horror,Sci-Fi",1.518
33057,Space Thing,1,1968,70,"Comedy,Sci-Fi",1.518
208385,Dust of War,0,2013,92,"Action,Sci-Fi",1.517
112377,Idealnoe prestuplenie,0,1990,97,"Mystery,Sci-Fi",1.517
283386,Assassin 33 A.D.,0,2020,109,Sci-Fi,1.517
244908,Star Leaf,0,2015,77,"Horror,Sci-Fi,Thriller",1.517
240441,Aliens: Zone of Silence,0,2017,79,"Horror,Mystery,Sci-Fi",1.516
285721,Tin Can,0,2020,104,Sci-Fi,1.516
63194,Bugged,0,1996,82,"Comedy,Horror,Sci-Fi",1.516
108326,Shadow Fury,0,2001,89,"Action,Sci-Fi",1.516
270305,Alien Outbreak,0,2020,84,Sci-Fi,1.516
92165,Survival Zone,0,1983,90,"Action,Drama,Sci-Fi",1.515
212646,Margraue,0,2013,65,"Drama,Sci-Fi",1.515
205648,The Future of Us,0,2022,\N,Sci-Fi,1.515
262113,Wetware,0,2018,104,Sci-Fi,1.515
187401,Ashman,0,2021,97,"Comedy,Fantasy,Sci-Fi",1.515
149884,The Sun Does Not Move,0,2021,110,Sci-Fi,1.514
72205,Satellite (1959),0,1959,66,Sci-Fi,1.514
89440,Kvinnens plass,0,1956,95,"Drama,Sci-Fi",1.514
246251,Vrem,0,2015,\N,"Comedy,Mystery,Sci-Fi",1.514
74262,The Leafblower,0,1998,70,"Comedy,Sci-Fi",1.513
270280,Tiempos Futuros,0,2021,82,"Family,Sci-Fi",1.513
143144,Shriek of Terror,0,1991,81,"Horror,Mystery,Sci-Fi",1.513
196437,Clan de Amigos,0,2019,78,Sci-Fi,1.512
287655,Ratherman,0,2012,\N,Sci-Fi,1.512
233369,The Unity of All Things,0,2013,98,"Comedy,Drama,Sci-Fi",1.512
231719,Exile,0,2014,84,"Drama,Horror,Sci-Fi",1.512
123119,Strange Attractor,0,2003,85,"Animation,Drama,Sci-Fi",1.511
120547,Meridian,0,2002,\N,"Adventure,Mystery,Sci-Fi",1.51
92874,"Hey, Happy!",0,2001,75,"Comedy,Fantasy,Sci-Fi",1.509
291983,The Gambler,0,2019,121,"Action,Sci-Fi,Thriller",1.509
112749,Raiders of the River,0,1956,147,"Crime,Sci-Fi",1.509
251346,The Right Eye 2,0,2015,120,"Fantasy,Sci-Fi",1.509
141903,Pandemic,0,2009,91,"Drama,Sci-Fi,Thriller",1.508
285330,A Vanishing Fog,0,2021,76,"Drama,Mystery,Sci-Fi",1.508
55895,"Abraxas, Guardian of the Universe",0,1990,87,"Action,Sci-Fi",1.508
200917,Alien Exorcism,0,2011,145,"Mystery,Sci-Fi,Thriller",1.507
201477,Mutant Ghost Wargirl,0,2022,71,"Action,Sci-Fi",1.506
19570,El enmascarado de plata,0,1954,125,"Action,Adventure,Sci-Fi",1.506
63094,Astroesque,0,1998,\N,"Action,Adventure,Sci-Fi",1.506
251816,The Perfect Weapon,0,2016,87,"Action,Sci-Fi,Thriller",1.506
243168,The Conversations,0,2016,75,"Comedy,Drama,Sci-Fi",1.505
52118,The Final Test,0,1987,89,"Action,Sci-Fi",1.505
124494,Puerta del tiempo,0,2002,75,"Animation,Fantasy,Sci-Fi",1.505
56656,No raifu kingu,0,1989,106,"Drama,Sci-Fi",1.505
98974,Six God Combination God Mars: The Movie,0,1982,95,"Action,Animation,Sci-Fi",1.505
218858,The Children of Terra Firma,0,2012,78,"Comedy,Mystery,Sci-Fi",1.505
37155,The Body Shop,0,1972,75,"Horror,Sci-Fi",1.504
54104,Monster High,0,1989,84,"Comedy,Horror,Sci-Fi",1.504
160520,Race,0,2007,99,"Animation,Sci-Fi",1.504
181971,Arc,0,2021,127,"Drama,Sci-Fi",1.503
247524,Montedoro,0,2015,88,"Drama,Mystery,Sci-Fi",1.503
282780,Portal Runner,0,2021,72,Sci-Fi,1.503
231900,The Night Visitor 2: Heather's Story,0,2016,69,Sci-Fi,1.503
36854,Shirley Thompson Versus the Aliens,0,1972,80,"Comedy,Sci-Fi",1.503
177795,Almaz Black Box,0,2007,90,"Sci-Fi,Thriller",1.502
88816,Deep Core,0,2000,80,"Action,Sci-Fi,Thriller",1.502
187996,Swine,0,2012,90,"Action,Sci-Fi,Western",1.501
238762,Norman,0,2019,105,"Adventure,Sci-Fi,Thriller",1.501
154920,Night Things,0,2010,91,"Horror,Mystery,Sci-Fi",1.5
126028,Yo Alien,0,2002,95,Sci-Fi,1.5
50478,Operation Dead End,0,1986,95,"Drama,Sci-Fi",1.499
149057,Portals,0,2019,88,"Horror,Mystery,Sci-Fi",1.499
47319,Rush,0,1983,77,"Adventure,Sci-Fi",1.499
174089,The Gunslinger Grifter Logan,0,2022,90,"Adventure,Fantasy,Sci-Fi",1.498
238928,Ezekiel's Landing,0,2015,85,"Drama,Sci-Fi,Thriller",1.498
111940,Oigyeseo on Ulemae 3: Jeongyeok seulijagjeon,0,1987,82,"Action,Family,Sci-Fi",1.498
174582,Sustainable Life with Unlimited Transformations,0,2021,52,"Horror,Sci-Fi",1.498
132740,Unholy,0,2007,90,"Horror,Sci-Fi,Thriller",1.498
215736,Lizard Man,0,2012,81,Sci-Fi,1.498
146082,Zeppo: Sinners from Beyond the Moon!,0,2007,89,"Comedy,Horror,Sci-Fi",1.498
189873,Window on Your Present,0,2010,65,"Fantasy,Sci-Fi",1.498
136761,Ultra-Toxic,0,2005,70,Sci-Fi,1.498
126383,Incidents in an Expanding Universe,0,1985,45,Sci-Fi,1.498
255842,The Human Preservation Project,0,2011,\N,"Mystery,Sci-Fi",1.497
135597,Space Police,0,2004,75,"Adventure,Sci-Fi",1.497
147352,Zinga,0,2022,\N,"Adventure,Fantasy,Sci-Fi",1.497
198191,I'll Be Watching,0,2023,96,"Sci-Fi,Thriller",1.497
169896,Rat Scratch Fever,0,2011,90,"Horror,Sci-Fi",1.497
18076,Dick Barton at Bay,0,1950,68,"Crime,Sci-Fi",1.496
115334,Project Nightmare,0,1987,74,"Horror,Sci-Fi,Thriller",1.496
