,primaryTitle,isAdult,startYear,runtimeMinutes,genres,FilmRating
143523,Meatball Machine,0,1999,70,"Action,Horror,Mystery",1.9931258728577805
58520,Zindagi Ek Juaa,0,1992,\N,Action,1.9928813070177438
77403,The Blazing Temple,0,1976,88,"Action,Drama,War",1.992584472432454
38924,Zhong tai quan tan sheng si zhan,0,1974,94,"Action,Drama",1.992584472432454
22882,Hot Rod Girl,0,1956,79,"Action,Drama,Romance",1.992482775940502
60731,Lion Strike,0,1994,90,"Action,Crime,Thriller",1.9924501393998253
177627,Jor,0,2008,130,"Action,Drama,Romance",1.992242749880956
239714,Unnatural,0,2015,89,"Action,Horror,Sci-Fi",1.9919971211837582
62098,Heatseeker,0,1995,91,"Action,Drama,Sci-Fi",1.9913386096964605
127747,Sema: The Warrior of Ayodhaya,0,2003,125,"Action,History,War",1.9913223760451826
103481,Sri Krishnarjuna Vijayam,0,1996,131,"Action,Drama,Fantasy",1.9913077211992096
14054,We've Never Been Licked,0,1943,103,"Action,Drama,Romance",1.9912815831079262
109883,Fijet që priten,0,1976,102,"Action,Drama",1.9910202505736017
34038,The Heist,0,1970,105,"Action,Crime,Drama",1.9907847964287149
121276,Lupin the Third: Strange Psychokinetic Strategy,0,1974,82,"Action,Comedy,Crime",1.9907847964287149
86462,Persecution,0,1964,100,"Action,Drama,War",1.9907357403542019
201829,Champions of the Deep,0,2012,85,"Action,Adventure,Fantasy",1.9907033857557908
121208,The Gray Man,0,2002,87,"Action,Crime,Drama",1.9907033857557908
256026,Courier Boy Kalyan,0,2015,145,"Action,Romance,Thriller",1.990698988570947
37343,The Gatling Gun,0,1971,93,"Action,Drama,Western",1.9906463017259486
115289,Thanga Magan,0,1983,120,"Action,Drama",1.9905610257879864
87651,Long Road to Gallantry,0,1984,88,"Action,Drama,Fantasy",1.990530051132628
231996,Guardian Angel,0,2014,105,"Action,Drama",1.990530051132628
34510,The Angry River,0,1971,90,"Action,Adventure",1.9904130295073137
92068,Turn It Up,0,2000,86,"Action,Crime,Drama",1.9903091280176186
206885,The United,0,2012,96,"Action,Comedy,Drama",1.9901839653141271
231697,The Shadow of Revenge,0,2010,143,Action,1.990089336122807
222350,"El Yaque, Pueblo de Campeones",0,2012,76,"Action,Documentary,Drama",1.990089336122807
59633,Shadowhunter,0,1993,97,"Action,Drama,Horror",1.9900474354777926
103268,Pocket Maar,0,1956,\N,"Action,Crime,Drama",1.9898056603637562
77533,Mission: Iron Castle,0,1970,79,"Action,Drama",1.9898056603637562
283257,Sirb Al-Hamam,0,2018,98,Action,1.9898056603637562
124278,Star Runner,0,2003,103,"Action,Drama,Romance",1.98973166121969
41993,Escape from Women's Prison,0,1978,95,"Action,Crime,Drama",1.98973166121969
109241,The Happy Cricket from the Amazon,0,2001,80,"Action,Adventure,Animation",1.9897108584343886
278269,Anthology of Horror 6,0,2017,80,"Action,Comedy,Horror",1.9895873175751029
175966,Warrior's End,0,2009,105,"Action,Fantasy,Romance",1.9895873175751029
55246,Tiger on the Beat 2,0,1990,94,Action,1.989386620459428
42339,The One Man Jury,0,1978,98,"Action,Crime,Drama",1.9891596228362434
1418,Terror Island,0,1920,55,"Action,Adventure,Mystery",1.9891596228362434
149619,Shesh Theke Shuru,0,2019,140,"Action,Drama,Romance",1.9890465395431773
115346,Ranga,0,1982,133,"Action,Drama",1.9889322801976386
169367,Last Letters from Monte Rosa,0,2010,88,"Action,Drama",1.9889322801976386
198544,Saturday Killer,0,2010,96,"Action,Comedy,Crime",1.9889322801976386
231962,Kidon,0,2013,97,"Action,Comedy",1.9886753349552722
40226,Hollywood Man,0,1976,107,"Action,Crime,Drama",1.9886753349552722
23422,Whom God Forgives,0,1957,85,"Action,Adventure,Drama",1.9886698269380532
94473,Metskannikesed,0,1980,94,"Action,Drama",1.988080961752388
144284,The Saxon Chronicles,0,2006,120,"Action,Drama,History",1.988080961752388
186233,Abhimanyu,0,2009,168,Action,1.988080961752388
245309,Green Ghost and the Masters of the Stone,0,2021,82,"Action,Adventure,Comedy",1.987953690046918
108072,Born Wild,0,2001,109,"Action,Drama",1.98773444253308
245116,The LXD: The Uprising Begins,0,2010,80,"Action,Adventure,Music",1.98773444253308
63218,Carjack,0,1996,\N,Action,1.9875312661941937
240963,Gangsters Incorporated,0,2015,134,"Action,Comedy",1.9875312661941937
283680,Dragon Ball Z: The Movie,0,1998,\N,"Action,Animation,Fantasy",1.987446460232112
190181,Seven Lost,0,2021,80,"Action,War",1.987446460232112
44915,Duel of the Century,0,1981,94,"Action,Mystery",1.9872205051421679
15134,Scotland Yard Investigator,0,1945,68,"Action,Crime,Mystery",1.9872205051421679
27441,The Wind-of-Youth Group Crosses the Mountain Pass,0,1961,85,"Action,Comedy,Crime",1.9871574196190955
212156,A Man of Reason,0,2022,103,"Action,Drama,Thriller",1.9870290284706906
110514,Fakira,0,1976,139,"Action,Drama,Thriller",1.9869730708158704
234296,Korkusuz Cengaver,0,1976,86,"Action,Drama",1.9869653940189198
260561,Pippa,0,2016,78,"Action,Comedy",1.9869182371130973
246886,Deadman Inferno,0,2015,108,"Action,Horror",1.9868925646639135
133139,GB: 2525,0,2009,89,"Action,Sci-Fi",1.9864464459338604
232690,Slug Street Scrappers: Goodbye Goddess,0,2014,\N,Action,1.9864464459338604
72142,Fainaru faito - Saigo no ichigeki,0,1989,96,"Action,Adventure,Drama",1.9864196817092625
173524,The Rebels of PT-218,0,2021,88,"Action,Adventure,Drama",1.9861826008992578
257472,Filth City,0,2017,99,"Action,Comedy,Crime",1.985881827725323
177977,Samurai Princess,0,2009,82,"Action,Horror",1.9852312145933841
77625,Clan Feuds,0,1982,100,"Action,Adventure",1.9849876086343117
9712,Gang Bullets,0,1938,63,"Action,Crime,Drama",1.9849312972023272
23358,Wiretapper,0,1955,80,"Action,Biography,Crime",1.9847496698290903
262635,Arvand,0,2016,87,"Action,Drama,War",1.9847187656139484
178242,Champion,0,2003,166,Action,1.984529081958117
41527,Shaolin Invincibles,0,1977,91,Action,1.984529081958117
15139,Sensation Hunters,0,1945,62,"Action,Crime,Drama",1.9845020822909067
952,Riddle Gawne,0,1918,50,"Action,Western",1.98431605374047
88743,The Warrior Within,0,1977,80,"Action,Documentary",1.98431605374047
224991,Mobster,0,2013,87,"Action,Crime,Drama",1.98431605374047
46789,Deadly Force,0,1983,95,"Action,Crime,Drama",1.9841164152521105
52528,The Further Adventures of Tennessee Buck,0,1988,88,"Action,Adventure,Comedy",1.9835596778336042
222818,Young Blood: Evil Intentions,0,2012,100,"Action,Drama,Fantasy",1.9835258658755697
190314,Wrong Place,0,2022,96,"Action,Crime,Thriller",1.9834735106955201
230849,Challenge 2,0,2012,160,Action,1.9833855645031562
74381,Gang Land,0,1998,97,"Action,Crime,Drama",1.9833788172700757
16879,Man-Eater of Kumaon,0,1948,79,"Action,Adventure,Drama",1.9833540509120957
78294,Das Frauenhaus,0,1977,75,"Action,Crime,Thriller",1.9833287120693035
148545,Muna,0,2019,113,"Action,Crime,Drama",1.9831974623021527
37822,Miyamoto Musashi,0,1973,148,"Action,Drama",1.9831974623021527
143769,Yogi,0,2007,155,"Action,Drama",1.9831203108079285
23599,Dragstrip Girl,0,1957,69,"Action,Drama",1.9829597880887726
83661,Five Fighters from Shaolin,0,1984,87,"Action,Fantasy",1.9829436046026785
37833,"Wang Yu, King of Boxers",0,1972,101,"Action,Crime,Drama",1.9829362327636741
163860,Unsophisticated,0,2019,93,"Action,Comedy",1.982810541990623
195521,Angry,0,2010,85,"Action,Drama,Horror",1.982692530951544
121555,Kasam Paida Karne Wale Ki,0,1984,145,"Action,Drama",1.9825474576185589
78268,Corbari,0,1970,90,"Action,War",1.9823521022819603
113415,Soora Samhaaram,0,1988,134,"Action,Thriller",1.9823521022819603
10359,Code of the Secret Service,0,1939,58,"Action,Adventure,Crime",1.9822683061789295
71949,Jappanil Kalyanaraman,0,1985,138,"Action,Comedy,Romance",1.9820774951137894
11011,Waterfront,0,1939,59,"Action,Crime,Drama",1.9820774951137894
28875,The Quick and the Dead,0,1963,92,"Action,Drama,War",1.9820774951137894
98071,Rudranetra,0,1989,126,"Action,Crime,Thriller",1.9820132981099146
35206,Bury Me an Angel,0,1971,89,"Action,Drama",1.9816257488742728
43649,Wu zhuang yuan,0,1980,89,"Action,Drama",1.9815368923050427
95046,Road Kings,0,2003,90,"Action,Drama",1.9815368923050427
249992,Valiyavan,0,2015,140,"Action,Drama",1.9813895631694405
169602,One Way,0,2022,95,"Action,Thriller",1.9813732713221979
186677,Four Samosas,0,2022,80,"Action,Comedy,Romance",1.9813636192866073
140013,Deep Winter,0,2008,96,"Action,Adventure",1.9813564518963669
34243,The Ambitious,0,1970,120,"Action,Adventure,Drama",1.9812276473203914
52078,Princess Fragrance,0,1987,94,"Action,Drama,History",1.9810947347866747
18959,Kanketsu Sasaki Kojirô: Ganryû-jima kettô,0,1951,98,"Action,Adventure,Drama",1.9810947347866747
10140,Telephone Operator,0,1937,70,"Action,Drama,Romance",1.9809779297986068
290590,Band Vaaje,0,2019,125,"Action,Romance",1.9809779297986068
232691,The 4 Soldiers,0,2013,83,"Action,Drama,Sci-Fi",1.9809779297986068
156007,Silat Warriors: Deed of Death,0,2019,101,"Action,Crime,Drama",1.9809444620629855
61835,The Dallas Connection,0,1994,94,Action,1.9809026269578833
224563,The Hit Producer,0,2015,107,"Action,Comedy,Crime",1.9807639003369926
120564,Noli me tángere,0,1961,180,"Action,Drama,Romance",1.9807639003369926
69105,High Voltage,0,1998,95,"Action,Crime,Thriller",1.9804706618416967
129258,Nenunnanu,0,2004,\N,Action,1.9803934953371536
233689,Skin Traffik,0,2015,97,"Action,Crime",1.9802848336389065
211321,The Adventures of Gigi the Law,0,2022,102,"Action,Documentary",1.9797034234475097
138273,The imperilled,0,1983,147,"Action,Drama,Thriller",1.9797034234475097
41066,Money Crazy,0,1977,92,"Action,Comedy,Crime",1.979610440742283
79685,Day of Violence,0,1977,91,"Action,Crime,Thriller",1.979610440742283
94175,Yakuza Masterpiece,0,1970,92,"Action,Crime",1.9793763141586593
246592,Paradise in Heart,0,2014,93,"Action,Drama,Romance",1.9793318665263748
83885,Five Men of Edo,0,1951,132,"Action,Drama,History",1.9793318665263748
210888,El clan,0,2012,89,"Action,Crime,Thriller",1.9793318665263748
25809,Age of Nudity,0,1959,54,"Action,Crime",1.9793318665263748
44409,The Ring of Death,0,1980,92,Action,1.9793318665263748
259039,Plaga Zombie: American Invasion,0,2021,\N,"Action,Comedy,Horror",1.9792880731454952
157555,Sasori,0,2008,101,Action,1.9792817819761868
227862,One Way,0,2023,138,"Action,Drama",1.9792817819761868
52003,Under Cover,0,1987,94,"Action,Crime,Drama",1.9792817819761868
61783,"Class of Nuke 'Em High Part 3: The Good, the Bad and the Subhumanoid",0,1994,102,"Action,Comedy,Horror",1.9791541906199825
73056,Sinbad: Beyond the Veil of Mists,0,2000,82,"Action,Adventure,Animation",1.9791371085815408
38155,The Avenger,0,1972,92,"Action,Drama",1.9790221055776622
124527,Back to You in the Days,0,2005,103,"Action,Crime,Drama",1.9784468260831165
46448,Swami Dada,0,1982,151,"Action,Drama",1.9783120073243823
40875,Bare Knuckles,0,1977,90,"Action,Adventure",1.9781978649572074
28154,Arabian Nights: The Adventures of Sinbad,0,1962,81,"Action,Adventure,Animation",1.9781975919218955
38364,The Skyhawk,0,1974,90,"Action,Drama",1.9781975919218955
241958,Siege on Liperti Street,0,2019,88,"Action,Drama,Thriller",1.978104807224266
140593,Kyun Tumse Itna Pyar Hai,0,2005,\N,Action,1.9780679983105336
279595,Ghost Squad,0,2018,106,"Action,Horror",1.9779518233607942
135370,Taken by Force,0,2010,90,"Action,Drama",1.977878442106019
282898,Abhaya,0,2017,167,"Action,Thriller",1.977878442106019
122275,Shangani Patrol,0,1970,94,"Action,Drama,War",1.977878442106019
139325,Big Time,0,2005,105,"Action,Comedy",1.9778688973135263
58951,Fit to Kill,0,1993,97,"Action,Crime,Drama",1.9778625270020505
109580,The Piano Player,0,2002,94,"Action,Crime,Drama",1.977749529816941
264670,Shad Ajza'a,0,2015,99,"Action,Drama",1.977722188274048
162760,Super Mario Bros. Z 4K,0,2020,200,"Action,Adventure,Animation",1.9775809384528404
115552,Conman in Tokyo,0,2000,104,"Action,Comedy,Crime",1.9773790375196127
83260,Brute Corps,0,1971,87,"Action,Drama",1.9773790375196127
59907,Legend of the Liquid Sword,0,1993,82,"Action,Adventure,Comedy",1.9773790375196127
276750,The Rally,0,2017,130,"Action,Drama,Romance",1.9773347509911328
208853,Dylan Dog: L'inizio,0,2011,\N,"Action,Comedy,Horror",1.9772192444919119
188448,Garo the Movie: Red Requiem,0,2010,97,"Action,Drama,Fantasy",1.9769827270424898
213086,Fictionality,0,2012,\N,Action,1.9769371992297726
210501,Legendary Amazons,0,2011,107,Action,1.9769371992297726
214121,Chidiya Ghar,0,2022,\N,Action,1.9769014103416698
202273,Adarna Gang,0,2022,120,Action,1.9768359892154732
88129,Shaolin Drunk Fighter,0,1983,95,Action,1.9768090100730644
97871,Teesri Aankh,0,1982,151,"Action,Thriller",1.976747558153495
251230,Armed Response,0,2017,93,"Action,Horror,Thriller",1.976735402054917
116150,The Great Chase,0,1975,83,Action,1.9767046405080984
55034,Miao tan shuang long,0,1989,100,"Action,Comedy,Crime",1.9766705318144815
49179,Little Treasure,0,1985,95,"Action,Comedy,Drama",1.9765836697539512
57677,Illicit Behavior,0,1992,101,"Action,Thriller",1.9765836697539512
47589,Young Warriors,0,1983,105,"Action,Crime,Drama",1.9765240148413068
88333,Lei ru fung,0,1971,81,Action,1.9763450956711457
57620,Hard Hunted,0,1993,97,"Action,Adventure,Crime",1.9761308658256662
32214,Go for Broke,0,1968,84,"Action,Comedy,Thriller",1.9760206314499738
136698,Butterfly Kiss,0,2006,105,"Action,Crime,Romance",1.97596165106309
35322,"Raise Your Hands, Dead Man, You're Under Arrest",0,1971,94,"Action,Drama,Romance",1.9758640721347434
66120,Triad Story,0,1990,95,"Action,Crime,Drama",1.9758640721347434
55993,Benaam Badsha,0,1991,\N,"Action,Crime,Drama",1.9757396177153366
61949,Expect No Mercy,0,1995,91,"Action,Sci-Fi",1.9755520402378526
245755,Kanunsuzlar,0,2014,85,Action,1.9754207059974471
274944,Skull,0,2018,107,"Action,Mystery,Sci-Fi",1.975144667964484
253888,Agnee 2,0,2015,150,Action,1.9750043404983983
170614,Abang Long Fadil 3,0,2022,116,"Action,Comedy,Thriller",1.9749691588705367
274942,Ang Panday,0,2017,128,"Action,Adventure,Fantasy",1.9749691588705367
39661,Sharks' Treasure,0,1975,95,"Action,Adventure,Crime",1.9748392435640305
87730,Naked Ambition,0,1970,82,"Action,Drama",1.9748047760434653
141950,The Green Hornet,0,1974,90,"Action,Crime,Sci-Fi",1.974662911925257
250498,Vinnukum Mannukum,0,2001,\N,Action,1.9738865544660427
284454,Defying Chase,0,2018,88,"Action,Comedy",1.9738865544660427
168091,Fearless Kungfu King,0,2020,97,Action,1.9738865544660427
126828,Engal Anna,0,2004,\N,"Action,Comedy,Drama",1.9737789966627668
250572,Placa de Acero,0,2019,101,"Action,Comedy,Crime",1.9737789966627668
280495,Dino King 3D: Journey to Fire Mountain,0,2018,95,"Action,Adventure,Animation",1.9736984131645579
121041,Meri Aawaz Suno,0,1981,153,"Action,Crime,Drama",1.973694435512782
6023,King for a Night,0,1933,78,"Action,Crime,Drama",1.973694435512782
41561,Speedtrap,0,1977,113,"Action,Crime,Drama",1.9733970113804735
273130,2020,0,2017,90,"Action,Adventure,Sci-Fi",1.973281226516235
96849,The Last Battle,0,1993,92,"Action,Adventure,Comedy",1.9731781467731837
198871,Assassin's Bullet,0,2012,91,"Action,Thriller",1.9730735484088893
271270,Anthology of Horror 4,0,2017,76,"Action,Adventure,Horror",1.9727385206586467
124210,Mucha sangre,0,2002,79,"Action,Adventure,Comedy",1.9726600541612642
193626,Warhorse One,0,2023,120,"Action,Drama,War",1.9726600541612642
219181,The Final Payoff,0,2013,118,"Action,Crime,Drama",1.972640149879144
7123,Car 99,0,1935,67,"Action,Crime,Thriller",1.972640149879144
232218,Shongram,0,2019,107,"Action,Drama,History",1.972640149879144
88729,Unmasking the Idol,0,1986,90,"Action,Adventure",1.9724281899179616
62905,Man Wanted,0,1995,92,"Action,Crime,Thriller",1.9723051030943715
56351,Highway to Hell,0,1990,90,"Action,Horror,Thriller",1.9723051030943715
211644,Santiago Violenta,0,2014,90,"Action,Comedy,Crime",1.9722801128473804
52291,Camino largo a Tijuana,0,1988,92,"Action,Drama",1.972226847177689
142867,The Erotic Samurai,0,2006,45,"Action,Adventure,Comedy",1.972226847177689
234109,Convergence,0,2017,100,"Action,Thriller",1.972213714024737
285236,Beyond the Raging Sea,0,2019,70,"Action,Adventure,Documentary",1.9720087641102781
144597,Raghavendra,0,2003,151,"Action,Drama,Romance",1.9719303843968405
10254,"20, 000 Men a Year",0,1939,84,"Action,Adventure,Drama",1.971905302111543
6406,Burn 'Em Up Barnes,0,1934,210,"Action,Adventure",1.971905302111543
126058,A Bullet in the Arse,0,2003,90,"Action,Comedy",1.9718832047322745
270685,Fresh Precure!,0,2009,\N,"Action,Animation,Comedy",1.9718832047322745
47404,The Ark of the Sun God,0,1984,98,"Action,Adventure,Crime",1.9717640057012356
244356,Talk Back and You're Dead,0,2014,120,"Action,Comedy,Romance",1.9717263468524637
13383,X Marks the Spot,0,1942,55,"Action,Crime,Mystery",1.971644269799526
15348,"A Boy, a Girl and a Dog",0,1946,75,"Action,Drama,War",1.9715431313994356
183391,Martial Universe 2: Nine Talisman Tower,0,2021,\N,"Action,Adventure,Fantasy",1.9715431313994356
104417,The Forgotten,0,2003,\N,"Action,Drama",1.9715431313994356
133625,Spotless,0,2005,90,"Action,Crime,Thriller",1.9715431313994356
282458,Sagaa,0,2019,115,"Action,Crime,Drama",1.9713430202347093
32550,Death and Diamonds,0,1968,91,"Action,Thriller",1.9713430202347093
171509,The Hush,0,2009,92,"Action,Adventure,Crime",1.9712608265615492
212510,Badha,0,2005,136,"Action,Drama,Romance",1.9712608265615492
112926,Noisy Dynamite,0,1978,142,"Action,Comedy,Crime",1.9709902197154026
119716,Siete en la mira,0,1984,91,"Action,Crime,Thriller",1.9709902197154026
231769,Police Story 3,0,2011,150,Action,1.9709902197154026
253369,WEAPONiZED,0,2016,91,"Action,Sci-Fi,Thriller",1.9706704296533517
78369,Red Team,0,1999,90,"Action,Crime,Thriller",1.9706472293080493
208326,Rupayi,0,2023,139,"Action,Comedy,Drama",1.970466090480256
290508,Children's Park,0,2019,164,"Action,Comedy",1.970143660725049
30289,Mozambique,0,1964,98,"Action,Crime,Drama",1.9700451941001786
286364,Insya Allah Sah 2,0,2018,91,"Action,Comedy",1.9700140828329016
133300,Chor Aur Chand,0,1993,137,"Action,Adventure,Drama",1.9700140828329016
6933,Tailspin Tommy,0,1934,248,"Action,Crime,Drama",1.9700140828329016
40040,Zero Pilot,0,1976,102,"Action,Drama,War",1.9696516409121758
236827,Kamen Rider Movie War the Fateful Sengoku Battle: Kamen Rider vs. Kamen Rider Gaim & Wizard,0,2013,\N,"Action,Adventure,Fantasy",1.9696516409121758
45995,Ambitious Kung Fu Girl,0,1981,95,"Action,Adventure",1.9694152411760057
257553,Bling,0,2016,82,"Action,Animation,Comedy",1.969271629627828
242097,Full Strike,0,2015,108,"Action,Comedy,Sport",1.9692195753163786
56062,Caged Women,0,1991,90,"Action,Crime,Drama",1.9690845597244289
91845,Héroes y demonios,0,1999,100,"Action,Crime,Drama",1.9688672107207659
12323,Paris Calling,0,1941,95,"Action,Adventure,Romance",1.9685562511697525
210958,Hard Hit,0,2020,\N,Action,1.9685562511697525
120802,Zalzala,0,1988,169,"Action,Adventure",1.9685363882012519
6320,The Whispering Shadow,0,1933,225,"Action,Crime,Family",1.968532001961575
129211,Goldwing,0,1978,90,"Action,Animation,Sci-Fi",1.9679401743018212
201891,Defending Against Attack 'The Complete Guide',0,2008,180,Action,1.9678688523111176
254986,Meri Adalat,0,2005,\N,Action,1.9678527391547034
121164,Zinda Dil,0,1975,125,"Action,Romance",1.967755130756594
21640,Superman in Exile,0,1954,77,"Action,Fantasy,Sci-Fi",1.967755130756594
200599,Etida,0,2010,62,"Action,Comedy,Drama",1.967755130756594
52346,The Commander,0,1988,105,"Action,War",1.9675174741493362
78158,Karate Warrior,0,1987,94,Action,1.967394142976901
264382,Europe Raiders,0,2018,101,"Action,Comedy,Crime",1.9672945744471098
64193,The Last Viking,0,1997,88,"Action,Drama",1.9671519182751327
274977,Lôi Báo,0,2017,113,"Action,Drama,Sci-Fi",1.9670361476138494
88420,Shaolin: The Blood Mission,0,1984,90,Action,1.967008941530605
121358,The Gun (from 6 to 7:30 p.m.),0,2003,98,"Action,Drama,Thriller",1.966940700375951
246662,Tenjho Tenge: Ultimate Fight,0,2005,48,"Action,Animation,Drama",1.966940700375951
129758,Sitamgar,0,1985,150,Action,1.966940700375951
117907,Runaway Pistol,0,2002,84,"Action,Crime",1.966940700375951
231679,Nammanna,0,2005,\N,"Action,Drama",1.966940700375951
278911,Ah Boys to Men 4,0,2017,135,"Action,Comedy",1.9668957769428617
111337,Betrayal,0,2003,90,"Action,Drama,Thriller",1.9668149355527267
234668,Daivathinte Swantham Cleetus,0,2013,120,"Action,Drama,Mystery",1.9667761029123274
5830,Corruption,0,1933,67,"Action,Adventure,Crime",1.9667681450243792
219074,Life Ki Toh Lag Gayi,0,2012,155,"Action,Comedy",1.9665448959593044
211125,Code Red,0,2013,91,"Action,Horror,Sci-Fi",1.966542275586555
185147,As Good as Dead,0,2022,89,"Action,Crime",1.966472330777006
243624,Alludu Seenu,0,2014,151,"Action,Comedy",1.966399524779889
215102,Channeling,0,2013,106,"Action,Mystery,Sci-Fi",1.9660330293288477
240382,Mercenaries,0,2014,89,"Action,Adventure",1.9659462752429302
215951,Tiktik: The Aswang Chronicles,0,2012,102,"Action,Comedy,Horror",1.9657080946666863
9138,Murder in Greenwich Village,0,1937,68,"Action,Comedy,Mystery",1.9654257484117719
1970,Krasnye dyavolyata,0,1923,130,"Action,Adventure,Drama",1.9654257484117719
102183,Katilon Ke Kaatil,0,1981,199,"Action,Comedy,Drama",1.9654257484117719
64740,Cops,0,1997,95,"Action,Comedy,Crime",1.9652882455630012
38701,Savage Sisters,0,1974,86,"Action,Drama",1.9652882455630012
88193,The 36 Deadly Styles,0,1979,92,"Action,Comedy,Drama",1.9652521648787098
30736,Billy the Kid Versus Dracula,0,1966,74,"Action,Drama,Horror",1.9652064397515734
246623,Chhadke,0,2013,125,"Action,Thriller",1.9647734725223565
279037,Eureka Seven: Hi-Evolution 1,0,2017,93,"Action,Animation,Sci-Fi",1.9647734725223565
199677,Roughrider,0,2012,80,"Action,Adventure",1.964717476105414
231181,Brda 21000 Split,0,2012,61,"Action,Adventure,Comedy",1.964717476105414
149786,Muhammad Husain,0,2019,96,"Action,Comedy",1.9646569255611541
288208,Yalan Dolan,0,2019,85,"Action,Adventure,Comedy",1.9645354152088208
77600,The Challenge of the Lady Ninja,0,1983,92,"Action,Adventure,Thriller",1.9644720281255987
77412,Militant Eagle,0,1978,93,"Action,Drama",1.964460120194178
108368,I nona,0,1981,93,"Action,Comedy",1.9643925891919936
190651,Black Lotus,0,2023,90,"Action,Thriller",1.9643514921011138
59845,Bad Blood,0,1994,90,"Action,Drama",1.964106570989138
58598,Angelfist,0,1993,80,"Action,Thriller",1.963793515868974
283701,Amar Akbar Anthony,0,2018,153,"Action,Comedy,Crime",1.9636956214735992
207090,The Blueberry Hunt,0,2016,110,"Action,Thriller",1.963601098766097
139359,My Kung Fu Sweetheart,0,2006,90,"Action,Comedy,Fantasy",1.963601098766097
57436,Deadly Bet,0,1992,92,"Action,Crime,Drama",1.9632052304816479
252633,Honey Money,0,2015,81,"Action,Adventure,Comedy",1.9631962369860123
7438,Luponini de Chicago,0,1935,79,"Action,Adventure,Comedy",1.9631962369860123
56593,Mi querido Tom Mix,0,1992,90,"Action,Adventure,Western",1.9628604680392212
3156,The Night of Love,0,1927,80,"Action,Adventure,Romance",1.9628604680392212
293201,The Lost Scene V: Retribution,0,2020,52,Action,1.9626972087999177
264864,How I Got There,0,2022,135,"Action,Thriller",1.9626972087999177
178189,Operation Jackpot,0,1968,146,"Action,Mystery",1.9626972087999177
4805,King of the Wild,0,1931,248,"Action,Adventure,Horror",1.9626972087999175
284806,Pop Black Posta,0,2019,90,"Action,Crime,Drama",1.9626972087999173
175814,Sbirri,0,2009,90,"Action,Drama",1.9626568785343668
260597,Not a War Story,0,2017,90,"Action,Biography,Comedy",1.9625480485779514
277215,Botoks,0,2017,135,"Action,Drama,Thriller",1.9624445804845903
37419,The Master of Kung Fu,0,1973,93,"Action,Drama",1.9621381495100054
229685,She Wolf,0,2013,92,"Action,Horror,Thriller",1.9621381495100054
26986,Avenger of the Seven Seas,0,1962,90,"Action,Adventure,Crime",1.9621381495100054
161203,Eureka,0,2020,122,Action,1.9621116625118427
39919,Big Bad Sis,0,1976,93,"Action,Thriller",1.9621116625118427
201483,Aakrosh,0,2004,\N,"Action,Crime,Drama",1.9621116625118427
83147,Urutoraman Zeasu,0,1996,51,"Action,Sci-Fi",1.9620572536706389
112746,Protéa,0,1913,50,"Action,Thriller",1.961955243883493
20922,The Veils of Bagdad,0,1953,82,"Action,Adventure,Drama",1.961955243883493
45192,Mang quan gui shou,0,1979,92,"Action,Adventure,Comedy",1.9619425106862356
168967,Road of No Return,0,2009,91,"Action,Crime",1.9618473224630972
235964,Lumpia with a Vengeance,0,2020,112,"Action,Comedy",1.9617191718280356
34917,Brutal Tales of Chivalry 7: Hell Is a Man's Destiny,0,1970,93,"Action,Crime",1.9617191718280356
278442,Adrenaline Rush,0,2020,\N,"Action,Horror,Sport",1.9615732155956898
186847,Nuryan,0,2009,90,"Action,Mystery,Romance",1.9615732155956898
34371,The Cycle Savages,0,1969,82,"Action,Drama",1.9615383959176491
224154,Sarocharu,0,2012,137,"Action,Comedy,Drama",1.9615039583645588
266469,Detention Letter,0,2017,99,"Action,Crime,Thriller",1.9613400520191273
221318,American Muscle,0,2014,79,Action,1.9613112180102337
233580,The Declassified,0,2014,\N,"Action,Comedy,Fantasy",1.9609561474732087
114365,Walter Vetrivel,0,1993,147,"Action,Drama",1.9609561474732087
174060,Viduthalai,0,1986,148,Action,1.9608206473843792
47571,Wolf-Devil Woman 2,0,1982,89,"Action,Fantasy",1.9608206473843792
43132,Jade Dagger Ninja,0,1982,90,"Action,Drama",1.9608206473843792
105157,El coyote emplumado,0,1983,98,"Action,Comedy",1.9606172175257726
121562,Lvinaya dolya,0,2001,103,"Action,Crime",1.9603311609933343
18879,The Golden Horde,0,1951,77,"Action,Adventure,Drama",1.9602763317878074
256552,Heroes Don't Come Home,0,2016,107,"Action,Drama,War",1.9602763317878074
20384,Fort Algiers,0,1953,78,"Action,Adventure,Drama",1.9602763317878074
45167,The Chieh Boxing Master,0,1982,84,"Action,Adventure",1.9602079639194763
46401,Portrait in Crystal,0,1983,77,"Action,Horror,Mystery",1.9602079639194763
54452,Thunderground,0,1989,92,"Action,Adventure",1.9602079639194763
210863,Finnsurf,0,2011,52,"Action,Adventure,Documentary",1.9598430371733326
247635,Kamen Rider Movie War Full Throttle: Kamen Rider vs. Kamen Rider Drive & Gaim,0,2014,93,"Action,Adventure,Fantasy",1.9598430371733326
54252,Race for Glory,0,1989,104,Action,1.9598020634158495
153301,Journey Bombay to Goa: Laughter Unlimited,0,2007,138,"Action,Adventure,Comedy",1.9595499959856868
99983,Lucky Man,0,1995,\N,"Action,Comedy,Fantasy",1.9595245611300651
77838,Dynasty,0,1977,94,"Action,Drama",1.9595245611300651
